machine,modele,quantification,prompt,classe,n_caracteres,max_tokens,run,tokens,duree_s,energie_kWh,joules,joules_pmic,joules_pmic_cpu,w_moyen_pmic
Pi5,Llama-3.2-1B,Q4_K_M,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,64,3,64,4.64,9.55228612117255e-06,34.4,27.1,18.1,6.01
Pi5,Llama-3.2-1B,Q4_K_M,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,64,4,64,4.58,9.452616526852852e-06,34.0,27.1,18.2,6.09
Pi5,Llama-3.2-1B,Q4_K_M,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,64,5,64,4.61,9.529524176522384e-06,34.3,28.2,19.1,6.29
Pi5,Llama-3.2-1B,Q4_K_M,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,64,1,64,5.6,1.1965071653881953e-05,43.1,35.7,25.0,6.63
Pi5,Llama-3.2-1B,Q4_K_M,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,64,2,64,4.53,9.34757623181891e-06,33.7,27.4,18.5,6.25
Pi5,Llama-3.2-1B,Q4_K_M,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,64,3,64,4.54,9.351635369453338e-06,33.7,27.8,19.0,6.22
Pi5,Llama-3.2-1B,Q4_K_M,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,64,4,64,4.53,9.32728434775609e-06,33.6,28.1,19.3,6.46
Pi5,Llama-3.2-1B,Q4_K_M,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,64,5,64,4.53,9.322573336253981e-06,33.6,27.0,18.2,6.2
Pi5,Llama-3.2-1B,Q4_K_M,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,64,1,64,4.94,1.0070386801603849e-05,36.3,29.1,19.6,6.13
Pi5,Llama-3.2-1B,Q4_K_M,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,64,2,64,4.54,9.39147441809637e-06,33.8,27.5,18.5,6.1
Pi5,Llama-3.2-1B,Q4_K_M,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,64,3,64,4.53,9.386629371800633e-06,33.8,27.2,18.3,6.21
Pi5,Llama-3.2-1B,Q4_K_M,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,64,4,64,4.52,9.32705436176871e-06,33.6,27.5,18.7,6.32
Pi5,Llama-3.2-1B,Q4_K_M,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,64,5,64,4.54,9.399454235041796e-06,33.8,28.3,19.3,6.28
Pi5,Llama-3.2-1B,Q4_K_M,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,64,1,59,4.65,9.619470272336793e-06,34.6,27.7,18.9,6.17
Pi5,Llama-3.2-1B,Q4_K_M,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,64,2,59,4.24,8.428780745343557e-06,30.3,24.7,16.6,6.13
Pi5,Llama-3.2-1B,Q4_K_M,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,64,3,59,4.44,9.193430316569548e-06,33.1,26.1,17.1,5.93
Pi5,Llama-3.2-1B,Q4_K_M,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,64,4,59,4.83,1.1313122562776927e-05,40.7,29.0,19.3,6.09
Pi5,Llama-3.2-1B,Q4_K_M,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,64,5,59,5.01,1.4363466986779458e-05,51.7,30.9,20.8,6.2
Pi5,Llama-3.2-1B,Q4_K_M,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,64,1,64,4.92,1.001141051366571e-05,36.0,30.7,21.2,6.48
Pi5,Llama-3.2-1B,Q4_K_M,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,64,2,64,4.51,9.370116222719716e-06,33.7,27.4,18.5,6.25
Pi5,Llama-3.2-1B,Q4_K_M,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,64,3,64,5.97,1.6050309438430897e-05,57.8,35.3,23.2,5.96
Pi5,Llama-3.2-1B,Q4_K_M,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,64,4,64,4.54,9.365171725646806e-06,33.7,28.4,19.5,6.3
Pi5,Llama-3.2-1B,Q4_K_M,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,64,5,64,4.53,9.37438782109379e-06,33.7,27.8,18.9,6.35
Pi5,Llama-3.2-1B,Q4_K_M,Does cognitive empathy exist?,court,29,256,1,256,18.12,3.267971103591827e-05,117.6,116.8,80.4,6.45
Pi5,Llama-3.2-1B,Q4_K_M,Does cognitive empathy exist?,court,29,256,2,256,18.17,3.282365500386e-05,118.2,113.8,77.4,6.31
Pi5,Llama-3.2-1B,Q4_K_M,Does cognitive empathy exist?,court,29,256,3,256,18.09,3.2679817177547286e-05,117.6,113.7,77.3,6.33
Pi5,Llama-3.2-1B,Q4_K_M,Does cognitive empathy exist?,court,29,256,4,256,18.1,3.267198950061361e-05,117.6,113.3,77.2,6.27
Pi5,Llama-3.2-1B,Q4_K_M,Does cognitive empathy exist?,court,29,256,5,256,18.07,3.2650757041273596e-05,117.5,113.3,76.9,6.32
Pi5,Llama-3.2-1B,Q4_K_M,Generate a movie review,court,23,256,1,256,18.11,3.2771166559773835e-05,118.0,112.6,76.7,6.26
Pi5,Llama-3.2-1B,Q4_K_M,Generate a movie review,court,23,256,2,256,18.08,3.259923845694149e-05,117.4,114.3,77.9,6.34
Pi5,Llama-3.2-1B,Q4_K_M,Generate a movie review,court,23,256,3,256,18.08,3.2608410866937244e-05,117.4,113.8,77.8,6.37
Pi5,Llama-3.2-1B,Q4_K_M,Generate a movie review,court,23,256,4,256,18.07,3.2652075538531944e-05,117.5,114.6,78.5,6.39
Pi5,Llama-3.2-1B,Q4_K_M,Generate a movie review,court,23,256,5,256,18.09,3.266392850875518e-05,117.6,112.3,76.5,6.28
Pi5,Llama-3.2-1B,Q4_K_M,Identify popular dishes in Mexico.,court,34,256,1,256,18.18,3.277179438382534e-05,118.0,112.4,76.2,6.25
Pi5,Llama-3.2-1B,Q4_K_M,Identify popular dishes in Mexico.,court,34,256,2,256,18.1,3.281402315330645e-05,118.1,112.4,76.7,6.25
Pi5,Llama-3.2-1B,Q4_K_M,Identify popular dishes in Mexico.,court,34,256,3,256,18.07,3.267666708261247e-05,117.6,112.6,76.8,6.28
Pi5,Llama-3.2-1B,Q4_K_M,Identify popular dishes in Mexico.,court,34,256,4,256,18.09,3.2681457492112994e-05,117.7,114.7,78.4,6.36
Pi5,Llama-3.2-1B,Q4_K_M,Identify popular dishes in Mexico.,court,34,256,5,256,18.08,3.270551868396484e-05,117.7,112.8,76.6,6.28
Pi5,Llama-3.2-1B,Q4_K_M,What is unique about a hyperbole?,court,33,256,1,256,18.18,3.287693188733899e-05,118.4,115.3,78.9,6.35
Pi5,Llama-3.2-1B,Q4_K_M,What is unique about a hyperbole?,court,33,256,2,202,14.32,2.647838681342395e-05,95.3,89.0,60.4,6.25
Pi5,Llama-3.2-1B,Q4_K_M,What is unique about a hyperbole?,court,33,256,3,202,14.39,2.6545611816113367e-05,95.6,89.2,60.6,6.25
Pi5,Llama-3.2-1B,Q4_K_M,What is unique about a hyperbole?,court,33,256,4,202,14.34,2.653557175253929e-05,95.5,92.1,63.4,6.43
Pi5,Llama-3.2-1B,Q4_K_M,What is unique about a hyperbole?,court,33,256,5,202,14.31,2.6416210799632604e-05,95.1,90.5,61.6,6.33
Pi5,Llama-3.2-1B,Q4_K_M,Write an emergency response plan,court,32,256,1,256,18.14,3.275772509220365e-05,117.9,114.4,78.4,6.37
Pi5,Llama-3.2-1B,Q4_K_M,Write an emergency response plan,court,32,256,2,256,18.08,3.265045436346364e-05,117.5,113.5,77.3,6.31
Pi5,Llama-3.2-1B,Q4_K_M,Write an emergency response plan,court,32,256,3,256,18.17,3.297008932280449e-05,118.7,112.8,76.7,6.25
Pi5,Llama-3.2-1B,Q4_K_M,Write an emergency response plan,court,32,256,4,256,18.13,3.269135702841173e-05,117.7,112.5,76.1,6.25
Pi5,Llama-3.2-1B,Q4_K_M,Write an emergency response plan,court,32,256,5,256,18.1,3.265111029591148e-05,117.5,113.9,77.8,6.3
Pi5,Llama-3.2-1B,Q4_K_M,Generate a quiz about physics.,court,30,256,1,256,18.15,3.27872043556915e-05,118.0,113.2,76.8,6.27
Pi5,Llama-3.2-1B,Q4_K_M,Generate a quiz about physics.,court,30,256,2,256,18.1,3.2702083645416344e-05,117.7,114.6,78.3,6.36
Pi5,Llama-3.2-1B,Q4_K_M,Generate a quiz about physics.,court,30,256,3,256,18.09,3.2649988543501673e-05,117.5,112.1,76.1,6.25
Pi5,Llama-3.2-1B,Q4_K_M,Generate a quiz about physics.,court,30,256,4,256,18.09,3.265239922200555e-05,117.5,113.3,77.2,6.34
Pi5,Llama-3.2-1B,Q4_K_M,Generate a quiz about physics.,court,30,256,5,256,18.1,3.269682107548926e-05,117.7,115.2,78.8,6.37
Pi5,Llama-3.2-1B,Q4_K_M,Develop a metaphor for hope.,court,28,256,1,256,18.15,3.277652872545166e-05,118.0,113.3,77.2,6.31
Pi5,Llama-3.2-1B,Q4_K_M,Develop a metaphor for hope.,court,28,256,2,256,18.08,3.2603322726141376e-05,117.4,113.9,77.9,6.37
Pi5,Llama-3.2-1B,Q4_K_M,Develop a metaphor for hope.,court,28,256,3,256,18.09,3.2696472543581034e-05,117.7,113.0,76.9,6.27
Pi5,Llama-3.2-1B,Q4_K_M,Develop a metaphor for hope.,court,28,256,4,256,18.08,3.260315415548094e-05,117.4,114.8,78.9,6.39
Pi5,Llama-3.2-1B,Q4_K_M,Develop a metaphor for hope.,court,28,256,5,256,18.22,3.2847254534320845e-05,118.3,114.1,77.8,6.31
Pi5,Llama-3.2-1B,Q4_K_M,"Summarize the poem ""Beat! Beat! Drums!""",court,39,256,1,256,18.22,3.282016655436159e-05,118.2,115.0,78.5,6.34
Pi5,Llama-3.2-1B,Q4_K_M,"Summarize the poem ""Beat! Beat! Drums!""",court,39,256,2,256,18.12,3.271375832629333e-05,117.8,114.9,78.4,6.35
Pi5,Llama-3.2-1B,Q4_K_M,"Summarize the poem ""Beat! Beat! Drums!""",court,39,256,3,256,18.09,3.272136625205515e-05,117.8,112.0,76.2,6.26
Pi5,Llama-3.2-1B,Q4_K_M,"Summarize the poem ""Beat! Beat! Drums!""",court,39,256,4,256,18.13,3.272979020508082e-05,117.8,114.0,78.0,6.35
Pi5,Llama-3.2-1B,Q4_K_M,"Summarize the poem ""Beat! Beat! Drums!""",court,39,256,5,256,18.1,3.2596189052333735e-05,117.3,114.7,78.6,6.37
Pi5,Llama-3.2-1B,Q4_K_M,Describe the primary colors.,court,28,256,1,163,11.62,2.2057330296945545e-05,79.4,73.0,50.0,6.35
Pi5,Llama-3.2-1B,Q4_K_M,Describe the primary colors.,court,28,256,2,163,11.57,2.1905767625902737e-05,78.9,72.0,49.1,6.33
Pi5,Llama-3.2-1B,Q4_K_M,Describe the primary colors.,court,28,256,3,163,11.59,2.19415976890782e-05,79.0,73.3,50.2,6.37
Pi5,Llama-3.2-1B,Q4_K_M,Describe the primary colors.,court,28,256,4,163,11.56,2.1926137914121055e-05,78.9,71.2,48.1,6.18
Pi5,Llama-3.2-1B,Q4_K_M,Describe the primary colors.,court,28,256,5,163,11.56,2.1906844955480228e-05,78.9,71.4,48.2,6.21
Pi5,Llama-3.2-1B,Q4_K_M,Name two first aid treatments for a cut.,court,40,256,1,62,4.63,9.52366295923695e-06,34.3,27.6,18.6,6.12
Pi5,Llama-3.2-1B,Q4_K_M,Name two first aid treatments for a cut.,court,40,256,2,85,6.07,1.1625524277603581e-05,41.9,37.7,25.7,6.28
Pi5,Llama-3.2-1B,Q4_K_M,Name two first aid treatments for a cut.,court,40,256,3,85,6.07,1.1605257753039818e-05,41.8,37.6,25.6,6.33
Pi5,Llama-3.2-1B,Q4_K_M,Name two first aid treatments for a cut.,court,40,256,4,85,6.08,1.1620994590230508e-05,41.8,37.8,25.6,6.24
Pi5,Llama-3.2-1B,Q4_K_M,Name two first aid treatments for a cut.,court,40,256,5,85,6.07,1.1607648946649682e-05,41.8,37.3,25.5,6.37
Pi5,Llama-3.2-1B,Q4_K_M,Write one sentence about handwashing.,court,37,256,1,173,12.38,2.3066112687946636e-05,83.0,76.7,52.1,6.31
Pi5,Llama-3.2-1B,Q4_K_M,Write one sentence about handwashing.,court,37,256,2,173,12.31,2.2884373102989815e-05,82.4,77.3,52.5,6.3
Pi5,Llama-3.2-1B,Q4_K_M,Write one sentence about handwashing.,court,37,256,3,173,12.29,2.279306643153372e-05,82.1,76.5,52.1,6.29
Pi5,Llama-3.2-1B,Q4_K_M,Write one sentence about handwashing.,court,37,256,4,173,12.27,2.2730202254044514e-05,81.8,75.9,51.7,6.28
Pi5,Llama-3.2-1B,Q4_K_M,Write one sentence about handwashing.,court,37,256,5,173,12.28,2.2780682625678353e-05,82.0,76.3,52.1,6.32
Pi5,Llama-3.2-1B,Q4_K_M,Who is Samantha Andrews?,court,24,256,1,95,6.83,1.3452263485848417e-05,48.4,42.6,29.0,6.31
Pi5,Llama-3.2-1B,Q4_K_M,Who is Samantha Andrews?,court,24,256,2,95,6.78,1.33765388991122e-05,48.2,40.7,27.6,6.28
Pi5,Llama-3.2-1B,Q4_K_M,Who is Samantha Andrews?,court,24,256,3,95,6.78,1.3322624907141135e-05,48.0,41.7,28.4,6.33
Pi5,Llama-3.2-1B,Q4_K_M,Who is Samantha Andrews?,court,24,256,4,95,6.78,1.3336785915017072e-05,48.0,41.4,28.1,6.19
Pi5,Llama-3.2-1B,Q4_K_M,Who is Samantha Andrews?,court,24,256,5,95,6.77,1.3326930287049523e-05,48.0,42.5,29.1,6.33
Pi5,Llama-3.2-1B,Q4_K_M,What year did WW2 start?,court,24,256,1,22,1.74,4.206494676509123e-06,15.1,9.9,6.7,6.23
Pi5,Llama-3.2-1B,Q4_K_M,What year did WW2 start?,court,24,256,2,22,1.7,4.1415644831509534e-06,14.9,9.3,6.2,5.91
Pi5,Llama-3.2-1B,Q4_K_M,What year did WW2 start?,court,24,256,3,22,1.64,4.071505564108971e-06,14.7,8.7,5.8,5.98
Pi5,Llama-3.2-1B,Q4_K_M,What year did WW2 start?,court,24,256,4,22,1.64,4.040676427916626e-06,14.5,8.7,5.8,6.02
Pi5,Llama-3.2-1B,Q4_K_M,What year did WW2 start?,court,24,256,5,22,1.64,4.056578788307002e-06,14.6,9.8,6.6,6.22
Pi5,Llama-3.2-1B,Q4_K_M,Give 10 features of the sun.,court,28,256,1,256,18.33,3.3219696399980856e-05,119.6,112.8,76.2,6.22
Pi5,Llama-3.2-1B,Q4_K_M,Give 10 features of the sun.,court,28,256,2,256,18.23,3.3013843646262655e-05,118.8,114.5,78.1,6.34
Pi5,Llama-3.2-1B,Q4_K_M,Give 10 features of the sun.,court,28,256,3,256,18.1,3.265347566151833e-05,117.6,114.7,78.4,6.34
Pi5,Llama-3.2-1B,Q4_K_M,Give 10 features of the sun.,court,28,256,4,256,18.08,3.264706887099682e-05,117.5,114.1,77.9,6.34
Pi5,Llama-3.2-1B,Q4_K_M,Give 10 features of the sun.,court,28,256,5,256,18.09,3.263006918669945e-05,117.5,114.6,78.8,6.37
Pi5,Llama-3.2-1B,Q4_K_M,Write a mock newspaper headline.,court,32,256,1,256,18.16,3.28491887809445e-05,118.3,113.5,77.2,6.33
Pi5,Llama-3.2-1B,Q4_K_M,Write a mock newspaper headline.,court,32,256,2,256,18.1,3.269300313563995e-05,117.7,114.0,77.9,6.34
Pi5,Llama-3.2-1B,Q4_K_M,Write a mock newspaper headline.,court,32,256,3,256,18.09,3.2610300091215374e-05,117.4,114.5,78.3,6.35
Pi5,Llama-3.2-1B,Q4_K_M,Write a mock newspaper headline.,court,32,256,4,256,18.1,3.2727745109947924e-05,117.8,113.7,77.9,6.35
Pi5,Llama-3.2-1B,Q4_K_M,Write a mock newspaper headline.,court,32,256,5,256,18.08,3.26447273916327e-05,117.5,113.8,77.9,6.33
Pi5,Llama-3.2-1B,Q4_K_M,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,256,1,256,18.32,3.3022788553681055e-05,118.9,115.0,78.4,6.32
Pi5,Llama-3.2-1B,Q4_K_M,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,256,2,256,18.1,3.2653020783483455e-05,117.6,113.5,77.6,6.32
Pi5,Llama-3.2-1B,Q4_K_M,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,256,3,256,18.11,3.27351467034277e-05,117.8,115.4,78.9,6.38
Pi5,Llama-3.2-1B,Q4_K_M,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,256,4,256,18.2,3.2831620514983666e-05,118.2,115.1,78.9,6.37
Pi5,Llama-3.2-1B,Q4_K_M,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,256,5,256,18.12,3.2717100610246065e-05,117.8,115.1,78.8,6.37
Pi5,Llama-3.2-1B,Q4_K_M,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,256,1,256,18.41,3.3193882627503954e-05,119.5,116.1,79.6,6.35
Pi5,Llama-3.2-1B,Q4_K_M,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,256,2,256,18.12,3.2698998711709074e-05,117.7,113.3,77.3,6.31
Pi5,Llama-3.2-1B,Q4_K_M,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,256,3,256,18.1,3.274697657653159e-05,117.9,113.2,77.3,6.32
Pi5,Llama-3.2-1B,Q4_K_M,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,256,4,256,18.1,3.274117832569092e-05,117.9,113.7,77.5,6.32
Pi5,Llama-3.2-1B,Q4_K_M,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,256,5,256,18.22,3.2801004982826184e-05,118.1,113.0,76.7,6.25
Pi5,Llama-3.2-1B,Q4_K_M,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,256,1,92,6.75,1.3312859158253829e-05,47.9,41.5,28.6,6.39
Pi5,Llama-3.2-1B,Q4_K_M,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,256,2,158,11.21,2.0808509896167174e-05,74.9,68.3,45.9,6.14
Pi5,Llama-3.2-1B,Q4_K_M,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,256,3,158,11.24,2.0872245528868334e-05,75.1,70.7,48.4,6.36
Pi5,Llama-3.2-1B,Q4_K_M,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,256,4,158,11.22,2.084518740946261e-05,75.0,70.0,47.9,6.36
Pi5,Llama-3.2-1B,Q4_K_M,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,256,5,158,11.22,2.0850545491164187e-05,75.1,69.4,47.3,6.29
Pi5,Llama-3.2-1B,Q4_K_M,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,256,1,256,18.46,3.3509364063632825e-05,120.6,115.6,79.0,6.32
Pi5,Llama-3.2-1B,Q4_K_M,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,256,2,256,18.1,3.273005413009543e-05,117.8,113.3,77.1,6.33
Pi5,Llama-3.2-1B,Q4_K_M,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,256,3,256,18.13,3.282881409802613e-05,118.2,114.0,77.9,6.37
Pi5,Llama-3.2-1B,Q4_K_M,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,256,4,256,18.1,3.268630644138972e-05,117.7,112.5,76.5,6.28
Pi5,Llama-3.2-1B,Q4_K_M,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,256,5,256,18.12,3.274595463724913e-05,117.9,112.6,76.6,6.28
Pi5,Llama-3.2-1B,Q4_K_M,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,256,1,256,18.27,3.310400918310886e-05,119.2,113.2,77.0,6.31
Pi5,Llama-3.2-1B,Q4_K_M,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,256,2,256,18.15,3.275913294299024e-05,117.9,113.5,77.2,6.3
Pi5,Llama-3.2-1B,Q4_K_M,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,256,3,256,18.09,3.266667354067563e-05,117.6,111.5,75.4,6.21
Pi5,Llama-3.2-1B,Q4_K_M,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,256,4,256,18.1,3.2632954936991754e-05,117.5,112.5,76.5,6.29
Pi5,Llama-3.2-1B,Q4_K_M,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,256,5,256,18.09,3.2654782261794684e-05,117.6,114.5,78.3,6.35
Pi5,Llama-3.2-1B,Q4_K_M,Construct a query that returns information about the Eiffel Tower.,moyen,66,256,1,256,18.25,3.291248459138854e-05,118.5,114.8,78.5,6.35
Pi5,Llama-3.2-1B,Q4_K_M,Construct a query that returns information about the Eiffel Tower.,moyen,66,256,2,256,18.09,3.2650242418598854e-05,117.5,114.5,78.3,6.39
Pi5,Llama-3.2-1B,Q4_K_M,Construct a query that returns information about the Eiffel Tower.,moyen,66,256,3,256,18.12,3.278461516023547e-05,118.0,114.3,77.9,6.31
Pi5,Llama-3.2-1B,Q4_K_M,Construct a query that returns information about the Eiffel Tower.,moyen,66,256,4,256,18.2,3.2855140519340646e-05,118.3,114.3,77.8,6.32
Pi5,Llama-3.2-1B,Q4_K_M,Construct a query that returns information about the Eiffel Tower.,moyen,66,256,5,256,18.12,3.2694270510323955e-05,117.7,114.8,78.5,6.35
Pi5,Llama-3.2-1B,Q4_K_M,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,256,1,256,18.48,3.34899975821612e-05,120.6,116.6,79.9,6.36
Pi5,Llama-3.2-1B,Q4_K_M,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,256,2,256,18.15,3.276111578500513e-05,117.9,114.2,78.1,6.35
Pi5,Llama-3.2-1B,Q4_K_M,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,256,3,256,18.12,3.274791771009158e-05,117.9,112.9,77.0,6.33
Pi5,Llama-3.2-1B,Q4_K_M,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,256,4,256,18.13,3.278146980488335e-05,118.0,113.9,77.7,6.34
Pi5,Llama-3.2-1B,Q4_K_M,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,256,5,256,18.14,3.265373593676028e-05,117.6,113.3,77.2,6.32
Pi5,Llama-3.2-1B,Q4_K_M,"What are the different types of characters in the given play?
Macbeth",moyen,69,256,1,193,13.86,2.600141724098432e-05,93.6,86.5,59.0,6.31
Pi5,Llama-3.2-1B,Q4_K_M,"What are the different types of characters in the given play?
Macbeth",moyen,69,256,2,256,18.1,3.27205657589575e-05,117.8,113.7,77.5,6.33
Pi5,Llama-3.2-1B,Q4_K_M,"What are the different types of characters in the given play?
Macbeth",moyen,69,256,3,256,18.12,3.2671566104735754e-05,117.6,114.6,78.2,6.33
Pi5,Llama-3.2-1B,Q4_K_M,"What are the different types of characters in the given play?
Macbeth",moyen,69,256,4,256,18.09,3.263604771477178e-05,117.5,113.1,77.2,6.32
Pi5,Llama-3.2-1B,Q4_K_M,"What are the different types of characters in the given play?
Macbeth",moyen,69,256,5,256,18.1,3.271337987344236e-05,117.8,113.4,77.3,6.32
Pi5,Llama-3.2-1B,Q4_K_M,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,256,1,89,6.59,1.3022849819503391e-05,46.9,41.6,28.7,6.44
Pi5,Llama-3.2-1B,Q4_K_M,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,256,2,82,5.85,1.1707002517686182e-05,42.1,36.5,24.9,6.32
Pi5,Llama-3.2-1B,Q4_K_M,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,256,3,82,5.86,1.1688205333821507e-05,42.1,35.4,24.0,6.22
Pi5,Llama-3.2-1B,Q4_K_M,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,256,4,82,5.86,1.1657413149273345e-05,42.0,35.6,24.2,6.22
Pi5,Llama-3.2-1B,Q4_K_M,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,256,5,82,5.86,1.1644787851571851e-05,41.9,35.4,23.9,6.27
Pi5,Llama-3.2-1B,Q4_K_M,"Identify the most suitable adverb for the following sentence
She works",moyen,70,256,1,31,2.42,5.2796717358088005e-06,19.0,13.2,8.9,6.18
Pi5,Llama-3.2-1B,Q4_K_M,"Identify the most suitable adverb for the following sentence
She works",moyen,70,256,2,28,2.07,4.452198623458856e-06,16.0,12.6,8.4,6.2
Pi5,Llama-3.2-1B,Q4_K_M,"Identify the most suitable adverb for the following sentence
She works",moyen,70,256,3,28,2.05,4.423878445997792e-06,15.9,12.6,8.6,6.23
Pi5,Llama-3.2-1B,Q4_K_M,"Identify the most suitable adverb for the following sentence
She works",moyen,70,256,4,28,2.07,4.44932605344582e-06,16.0,10.7,7.1,6.0
Pi5,Llama-3.2-1B,Q4_K_M,"Identify the most suitable adverb for the following sentence
She works",moyen,70,256,5,28,2.06,4.416985445633392e-06,15.9,11.5,7.6,6.05
Pi5,Llama-3.2-1B,Q4_K_M,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,256,1,19,1.63,4.035774989764868e-06,14.5,10.3,7.3,6.53
Pi5,Llama-3.2-1B,Q4_K_M,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,256,2,19,1.43,3.5101037770420866e-06,12.6,7.9,5.2,5.87
