machine,modele,quantification,n_threads,n_ctx,prompt,classe,n_caracteres,max_tokens,run,tokens,duree_s,energie_kWh,joules,joules_pmic,joules_pmic_cpu,w_moyen_pmic
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,64,2,64,13.68,1.971082471305294e-05,71.0,57.0,36.6,4.21
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,64,3,64,13.68,1.972779729984123e-05,71.0,56.5,35.9,4.17
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Construct a query that returns information about the Eiffel Tower.,moyen,66,64,1,64,13.68,1.968165499925952e-05,70.9,56.5,35.9,4.17
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Construct a query that returns information about the Eiffel Tower.,moyen,66,64,2,64,13.68,1.9699817903307462e-05,70.9,56.5,36.1,4.17
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Construct a query that returns information about the Eiffel Tower.,moyen,66,64,3,64,13.58,1.954456614568947e-05,70.4,55.9,35.6,4.16
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,64,1,64,14.17,2.0544476343607406e-05,74.0,60.0,39.0,4.28
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,64,2,64,14.26,2.077129279874763e-05,74.8,61.6,40.0,4.36
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,64,3,64,14.19,2.05940165983933e-05,74.1,60.2,38.9,4.3
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"What are the different types of characters in the given play?
Macbeth",moyen,69,64,1,64,13.61,1.9584952782728972e-05,70.5,56.7,36.4,4.27
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"What are the different types of characters in the given play?
Macbeth",moyen,69,64,2,64,13.65,1.96644985332519e-05,70.8,56.6,36.0,4.18
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"What are the different types of characters in the given play?
Macbeth",moyen,69,64,3,64,13.6,1.9583457586277167e-05,70.5,55.9,35.6,4.14
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,64,1,64,14.11,2.029675393281018e-05,73.1,59.1,38.1,4.26
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,64,2,64,13.96,2.00723802202001e-05,72.3,58.4,37.2,4.22
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,64,3,64,13.91,1.999750031737077e-05,72.0,58.4,37.7,4.28
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Identify the most suitable adverb for the following sentence
She works",moyen,70,64,1,64,13.69,1.9760229468607416e-05,71.1,58.0,37.3,4.25
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Identify the most suitable adverb for the following sentence
She works",moyen,70,64,2,64,13.65,1.9669311478570222e-05,70.8,57.4,36.8,4.25
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Identify the most suitable adverb for the following sentence
She works",moyen,70,64,3,64,13.6,1.9606031010740208e-05,70.6,56.0,35.5,4.2
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,64,1,64,13.76,1.9797435036551346e-05,71.3,57.6,37.1,4.26
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,64,2,64,13.77,1.9814171209363364e-05,71.3,56.2,35.8,4.13
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,64,3,64,13.78,1.982366020272249e-05,71.4,57.7,36.7,4.22
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,64,1,64,13.72,1.9759116366423545e-05,71.1,57.1,36.3,4.19
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,64,2,64,13.73,1.9758428632204118e-05,71.1,57.7,37.0,4.27
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,64,3,64,13.75,1.9780124268624163e-05,71.2,57.1,36.2,4.19
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,64,1,64,13.66,1.9668719437589047e-05,70.8,56.3,35.8,4.17
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,64,2,64,13.66,1.9689069293633346e-05,70.9,56.5,35.9,4.2
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,64,3,64,13.69,2.0222358600866348e-05,72.8,56.4,36.0,4.2
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Describe the concept of artificial intelligence in your own words.,moyen,66,64,1,64,13.51,1.9484217632057773e-05,70.1,55.1,34.8,4.15
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Describe the concept of artificial intelligence in your own words.,moyen,66,64,2,64,13.52,1.9506839671462375e-05,70.2,56.4,35.9,4.24
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Describe the concept of artificial intelligence in your own words.,moyen,66,64,3,64,13.53,1.948181197422531e-05,70.1,56.6,36.0,4.24
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Follow the given example and create a poem about a passionate sunset.,moyen,69,64,1,64,13.58,1.9561510257738773e-05,70.4,56.0,35.6,4.13
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Follow the given example and create a poem about a passionate sunset.,moyen,69,64,2,64,13.63,1.9631483393912764e-05,70.7,55.7,35.4,4.12
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Follow the given example and create a poem about a passionate sunset.,moyen,69,64,3,64,13.75,1.97829789533306e-05,71.2,56.7,36.2,4.16
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,64,1,64,14.29,2.1175569651728383e-05,76.2,62.5,41.2,4.4
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,64,2,64,14.29,2.140639900159528e-05,77.1,60.9,39.5,4.35
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,64,3,64,14.33,2.1190552697684568e-05,76.3,62.4,40.9,4.4
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,64,1,64,14.79,2.5315765205924308e-05,91.1,65.2,43.0,4.44
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,64,2,64,14.72,2.522024439377065e-05,90.8,62.9,41.2,4.33
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,64,3,64,14.68,2.501477517460282e-05,90.1,64.9,43.1,4.44
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,64,1,64,14.0,2.0101567397083673e-05,72.4,58.8,38.0,4.25
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,64,2,64,14.0,2.0131220098741832e-05,72.5,59.9,38.9,4.36
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,64,3,64,14.13,2.0260921386106374e-05,72.9,59.1,37.9,4.22
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,64,1,64,14.52,2.3913204583724906e-05,86.1,63.0,41.1,4.36
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,64,2,64,14.49,2.3734470809119853e-05,85.4,62.7,41.1,4.39
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,64,3,64,14.51,2.4235197816481895e-05,87.2,62.4,40.7,4.39
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,64,1,64,14.45,2.311361511271882e-05,83.2,62.5,41.1,4.39
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,64,2,64,14.38,2.2105659872374108e-05,79.6,61.9,40.5,4.36
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,64,3,64,14.39,2.2247158646488184e-05,80.1,61.3,39.9,4.31
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,64,1,64,14.08,2.0173573108802465e-05,72.6,59.1,37.9,4.26
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,64,2,64,14.13,2.0236333125697343e-05,72.9,61.3,40.2,4.38
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,64,3,64,14.06,2.015407569549976e-05,72.6,59.6,38.5,4.27
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,64,1,64,14.12,2.027587859505581e-05,73.0,59.9,39.1,4.32
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,64,2,64,14.1,2.0248109164360978e-05,72.9,60.1,39.1,4.3
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,64,3,64,14.11,2.0318244505190418e-05,73.1,60.1,38.8,4.27
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,64,1,64,14.48,2.3995745816145235e-05,86.4,63.5,42.0,4.42
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,64,2,64,14.84,2.4787238383604264e-05,89.2,65.0,42.6,4.4
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,64,3,64,14.54,2.372178831790556e-05,85.4,63.7,41.7,4.42
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,64,1,64,14.38,2.2180305205702475e-05,79.8,61.9,40.3,4.39
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,64,2,64,14.37,2.1882120695704517e-05,78.8,62.2,40.8,4.37
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,64,3,64,14.41,2.226753737840879e-05,80.2,62.6,41.0,4.38
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,64,1,64,14.48,2.356759887930794e-05,84.8,62.6,41.0,4.34
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,64,2,64,14.45,2.3122341046643962e-05,83.2,63.1,41.5,4.43
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,64,3,64,14.48,2.3698025119791103e-05,85.3,62.1,40.2,4.34
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,64,1,64,14.69,2.5043648606627934e-05,90.2,63.5,41.5,4.36
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,64,2,64,14.66,2.5142215811860764e-05,90.5,63.6,42.1,4.44
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,64,3,64,14.67,2.509236646945568e-05,90.3,64.7,42.3,4.42
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,64,1,64,16.38,3.182246252285294e-05,114.6,78.1,53.4,4.8
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,64,2,64,16.35,3.1943664504424795e-05,115.0,76.2,51.6,4.7
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,64,3,64,16.51,3.440687336365282e-05,123.9,77.6,52.5,4.71
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,64,1,64,14.16,2.050471194867685e-05,73.8,59.6,38.4,4.27
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,64,2,64,14.14,2.0362467122942045e-05,73.3,60.1,39.0,4.31
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,64,3,64,14.12,2.0342203445461378e-05,73.2,61.0,39.9,4.36
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,64,1,64,14.27,2.116978775072751e-05,76.2,61.8,40.2,4.36
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,64,2,64,14.28,2.1136323708434985e-05,76.1,61.8,40.7,4.41
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,64,3,64,14.27,2.107986545683759e-05,75.9,62.8,41.3,4.45
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,64,1,64,14.39,2.239165451741336e-05,80.6,61.0,39.6,4.29
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,64,2,64,14.42,2.2933904252676893e-05,82.6,63.1,41.7,4.44
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,64,3,64,14.37,2.2099019769502773e-05,79.6,61.9,40.3,4.32
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Does cognitive empathy exist?,court,29,256,1,254,52.92,7.075812244864368e-05,254.7,217.3,136.5,4.12
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Does cognitive empathy exist?,court,29,256,2,254,52.89,7.073475095325224e-05,254.6,215.2,134.9,4.08
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Does cognitive empathy exist?,court,29,256,3,254,52.92,7.054819280332225e-05,254.0,216.3,135.8,4.1
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Generate a movie review,court,23,256,1,256,53.04,7.061566769506861e-05,254.2,215.0,134.4,4.07
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Generate a movie review,court,23,256,2,256,53.06,7.078000901929773e-05,254.8,214.3,133.7,4.06
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Generate a movie review,court,23,256,3,256,53.07,7.081579570365416e-05,254.9,216.6,135.5,4.09
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Identify popular dishes in Mexico.,court,34,256,1,256,53.21,7.08580775165734e-05,255.1,217.2,136.3,4.1
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Identify popular dishes in Mexico.,court,34,256,2,256,53.17,7.080425528884289e-05,254.9,219.0,137.7,4.14
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Identify popular dishes in Mexico.,court,34,256,3,256,53.22,7.101328827772405e-05,255.6,217.8,136.7,4.11
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,What is unique about a hyperbole?,court,33,256,1,256,53.25,7.102396799380667e-05,255.7,217.5,136.4,4.1
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,What is unique about a hyperbole?,court,33,256,2,256,53.22,7.099809834377185e-05,255.6,216.8,135.8,4.1
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,What is unique about a hyperbole?,court,33,256,3,256,53.3,7.102932088849038e-05,255.7,216.2,135.5,4.07
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Write an emergency response plan,court,32,256,1,256,53.15,7.079899015020665e-05,254.9,215.9,135.3,4.08
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Write an emergency response plan,court,32,256,2,256,53.17,7.081935799381817e-05,254.9,217.7,136.3,4.1
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Write an emergency response plan,court,32,256,3,256,53.19,7.11883780873605e-05,256.3,216.8,136.1,4.09
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Generate a quiz about physics.,court,30,256,1,256,53.18,7.083932275265651e-05,255.0,216.0,135.5,4.08
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Generate a quiz about physics.,court,30,256,2,256,53.27,7.093100246212537e-05,255.4,216.5,135.5,4.07
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Generate a quiz about physics.,court,30,256,3,256,53.27,7.092934160917359e-05,255.3,215.9,135.5,4.06
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Develop a metaphor for hope.,court,28,256,1,256,53.2,7.084265631626914e-05,255.0,218.7,137.5,4.11
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Develop a metaphor for hope.,court,28,256,2,256,53.19,7.098638575738193e-05,255.6,219.1,137.4,4.12
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Develop a metaphor for hope.,court,28,256,3,256,53.15,7.088271968376196e-05,255.2,217.3,136.1,4.1
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Summarize the poem ""Beat! Beat! Drums!""",court,39,256,1,256,53.41,7.125094209799857e-05,256.5,219.9,138.8,4.13
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Summarize the poem ""Beat! Beat! Drums!""",court,39,256,2,256,53.42,7.125211683317252e-05,256.5,217.6,136.8,4.09
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Summarize the poem ""Beat! Beat! Drums!""",court,39,256,3,256,53.47,7.186475061668812e-05,258.7,219.5,138.1,4.11
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Describe the primary colors.,court,28,256,1,256,53.13,7.089805800692322e-05,255.2,217.3,136.8,4.11
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Describe the primary colors.,court,28,256,2,256,53.1,7.079999747390058e-05,254.9,216.5,135.6,4.09
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Describe the primary colors.,court,28,256,3,256,53.13,7.075758242757134e-05,254.7,217.9,136.5,4.1
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Name two first aid treatments for a cut.,court,40,256,1,83,17.57,2.429715325442715e-05,87.5,72.2,45.6,4.15
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Name two first aid treatments for a cut.,court,40,256,2,83,17.6,2.475905457981774e-05,89.1,71.9,45.3,4.13
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Name two first aid treatments for a cut.,court,40,256,3,83,17.58,2.430095551921511e-05,87.5,70.8,44.3,4.08
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Write one sentence about handwashing.,court,37,256,1,20,4.47,7.268979672661447e-06,26.2,18.2,11.7,4.23
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Write one sentence about handwashing.,court,37,256,2,20,4.48,7.300150159691755e-06,26.3,18.5,12.0,4.27
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Write one sentence about handwashing.,court,37,256,3,20,4.46,7.282125874670315e-06,26.2,18.5,12.0,4.39
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Who is Samantha Andrews?,court,24,256,1,133,27.79,3.804967947258986e-05,137.0,112.2,70.6,4.06
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Who is Samantha Andrews?,court,24,256,2,133,27.76,3.800688545740471e-05,136.8,111.6,69.9,4.06
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Who is Samantha Andrews?,court,24,256,3,133,27.8,3.801724013919107e-05,136.9,112.3,70.4,4.07
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,What year did WW2 start?,court,24,256,1,116,24.36,3.339152621351598e-05,120.2,100.1,62.8,4.13
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,What year did WW2 start?,court,24,256,2,116,24.36,3.34163931563981e-05,120.3,99.7,63.2,4.14
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,What year did WW2 start?,court,24,256,3,116,24.36,3.33978753068637e-05,120.2,100.3,63.4,4.17
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Give 10 features of the sun.,court,28,256,1,227,47.43,6.389574354474816e-05,230.0,194.3,122.6,4.12
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Give 10 features of the sun.,court,28,256,2,227,47.42,6.315327201123158e-05,227.4,193.0,121.6,4.09
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Give 10 features of the sun.,court,28,256,3,227,47.52,6.331812303339511e-05,227.9,195.4,122.9,4.13
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Write a mock newspaper headline.,court,32,256,1,256,53.17,7.087347537956606e-05,255.1,216.7,136.3,4.08
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Write a mock newspaper headline.,court,32,256,2,256,53.15,7.085134393900316e-05,255.1,216.9,136.1,4.11
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Write a mock newspaper headline.,court,32,256,3,256,53.18,7.162598941987057e-05,257.9,217.0,136.0,4.11
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,256,1,256,53.52,7.136374098647869e-05,256.9,219.9,138.7,4.12
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,256,2,256,53.56,7.139534083208553e-05,257.0,218.7,137.9,4.11
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,256,3,256,53.52,7.142213470888726e-05,257.1,220.2,138.9,4.13
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,256,1,178,37.64,5.0645249097132516e-05,182.3,154.5,97.5,4.12
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,256,2,178,37.64,5.157796535212219e-05,185.7,156.4,98.6,4.17
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,256,3,178,37.67,5.061161461763454e-05,182.2,155.4,98.0,4.14
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,256,1,256,53.52,7.137453911788168e-05,256.9,220.1,138.6,4.12
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,256,2,256,53.5,7.14774784467999e-05,257.3,221.7,139.9,4.15
Pi5,Qwen2.5-1.5B,Q3_K_L,1,2048,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,256,3,256,53.53,7.136918001316885e-05,256.9,218.7,137.2,4.09
