machine,modele,quantification,n_threads,n_ctx,prompt,classe,n_caracteres,max_tokens,run,tokens,duree_s,energie_kWh,joules,joules_pmic,joules_pmic_cpu,w_moyen_pmic
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,16,2,16,1.8,9.021601226578604e-06,32.5,10.3,7.5,6.48
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,16,3,16,1.8,9.01808674085555e-06,32.5,11.6,8.6,6.84
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Identify the most suitable adverb for the following sentence
She works",moyen,70,16,1,10,1.24,3.2593083714115804e-06,11.7,6.7,4.9,6.6
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Identify the most suitable adverb for the following sentence
She works",moyen,70,16,2,10,1.26,3.366747339026291e-06,12.1,7.8,5.6,6.33
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Identify the most suitable adverb for the following sentence
She works",moyen,70,16,3,10,1.26,3.3224060973188047e-06,12.0,6.8,4.8,5.53
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,16,1,16,1.72,8.837781941143793e-06,31.8,11.1,8.1,6.96
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,16,2,16,1.72,8.753491133884093e-06,31.5,11.5,8.6,7.16
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,16,3,16,1.73,8.777665835372485e-06,31.6,11.0,8.2,6.89
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,16,1,16,1.72,8.682170213818993e-06,31.3,10.3,7.3,6.41
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,16,2,16,1.72,8.856398103333212e-06,31.9,11.9,8.8,7.04
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,16,3,16,1.7,8.761920955771659e-06,31.5,10.0,7.3,6.76
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,16,1,16,1.72,8.676492724696977e-06,31.2,11.4,8.5,7.04
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,16,2,16,1.67,8.676903060992789e-06,31.2,9.9,7.1,6.72
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,16,3,16,1.7,8.779687080345637e-06,31.6,10.4,7.6,6.51
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Describe the concept of artificial intelligence in your own words.,moyen,66,16,1,16,1.62,8.43978711919919e-06,30.4,11.0,8.2,6.91
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Describe the concept of artificial intelligence in your own words.,moyen,66,16,2,16,1.62,8.506527079682257e-06,30.6,9.3,6.6,5.97
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Describe the concept of artificial intelligence in your own words.,moyen,66,16,3,16,1.63,8.466612781870144e-06,30.5,11.0,8.0,6.86
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Follow the given example and create a poem about a passionate sunset.,moyen,69,16,1,16,1.63,8.484604918368613e-06,30.5,10.9,8.1,6.87
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Follow the given example and create a poem about a passionate sunset.,moyen,69,16,2,16,1.64,8.50396875817597e-06,30.6,10.0,7.1,6.25
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Follow the given example and create a poem about a passionate sunset.,moyen,69,16,3,16,1.65,8.519429168014497e-06,30.7,10.3,7.5,6.43
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,16,1,16,1.97,9.65778986186219e-06,34.8,11.4,8.5,6.76
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,16,2,16,1.97,9.647496249989934e-06,34.7,12.4,9.3,6.77
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,16,3,16,1.97,9.649629766709756e-06,34.7,12.1,9.0,6.63
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,16,1,16,2.23,8.683779483425487e-06,31.3,13.2,9.7,6.53
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,16,2,16,2.17,8.206359168862572e-06,29.5,13.7,10.3,6.67
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,16,3,16,2.16,8.197837318154407e-06,29.5,13.2,9.8,6.47
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,16,1,16,1.82,9.150428063991961e-06,32.9,10.6,7.7,6.63
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,16,2,16,1.82,9.000560627901228e-06,32.4,11.7,8.9,7.32
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,16,3,16,1.85,9.180526335431907e-06,33.0,12.3,9.1,6.75
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,16,1,16,2.09,7.85315271633999e-06,28.3,12.2,9.2,6.37
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,16,2,16,2.36,1.0069403561662708e-05,36.2,14.6,10.8,6.39
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,16,3,16,2.37,1.0212621317467834e-05,36.8,15.3,11.6,7.12
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,16,1,16,2.06,7.877466488276617e-06,28.4,12.0,8.8,6.26
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,16,2,16,2.04,7.705549484635144e-06,27.7,13.5,10.0,6.71
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,16,3,16,2.01,7.694863382000548e-06,27.7,12.6,9.4,6.58
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,16,1,16,1.91,9.381721975961822e-06,33.8,11.9,8.8,6.6
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,16,2,16,1.86,9.298943937700002e-06,33.5,12.7,9.5,7.07
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,16,3,16,1.88,9.26362944913286e-06,33.3,12.5,9.3,6.85
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,16,1,16,1.88,9.359393229150217e-06,33.7,12.2,9.1,6.71
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,16,2,16,1.87,9.249787376197348e-06,33.3,12.7,9.5,6.91
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,16,3,16,1.86,9.300995262607506e-06,33.5,11.7,8.5,6.53
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,16,1,16,2.07,7.98073082783323e-06,28.7,11.7,8.6,6.41
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,16,2,16,2.08,7.935313644025227e-06,28.6,14.1,10.5,6.85
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,16,3,16,2.06,7.889362393700989e-06,28.4,12.8,9.5,6.64
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,16,1,16,2.02,7.720573462530164e-06,27.8,12.8,9.7,6.65
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,16,2,16,2.05,7.846841137356607e-06,28.2,12.5,9.2,6.48
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,16,3,16,2.02,7.75977965547712e-06,27.9,13.1,9.8,7.2
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,16,1,16,2.11,7.971696223633462e-06,28.7,12.5,9.3,6.46
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,16,2,16,2.05,7.853580867279146e-06,28.3,12.9,9.8,7.02
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,16,3,16,2.11,7.850458363832798e-06,28.3,12.4,9.1,6.49
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,16,1,16,2.18,8.385884913994242e-06,30.2,13.6,10.3,6.73
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,16,2,16,2.17,8.178797527122351e-06,29.4,14.4,10.9,7.06
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,16,3,16,2.15,8.180910849373163e-06,29.5,13.8,10.3,6.74
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,16,1,16,2.91,1.5281910538686287e-05,55.0,19.7,15.2,6.96
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,16,2,16,2.89,1.5176098033783184e-05,54.6,19.1,14.7,7.45
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,16,3,16,2.91,1.5200842980290747e-05,54.7,21.1,16.2,7.45
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,16,1,16,1.87,9.235011067674204e-06,33.2,12.2,9.2,7.25
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,16,2,16,1.92,9.389907549367466e-06,33.8,12.8,9.7,6.95
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,16,3,16,1.9,9.345019161787814e-06,33.6,12.2,8.9,6.82
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,16,1,16,1.98,9.430461939738976e-06,33.9,11.7,8.8,6.42
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,16,2,16,1.97,9.63892916464396e-06,34.7,13.8,10.5,7.19
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,16,3,16,1.96,9.611082629502902e-06,34.6,12.6,9.3,6.9
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,16,1,16,2.05,7.85958668804108e-06,28.3,13.6,10.3,7.07
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,16,2,16,2.01,7.754451738156641e-06,27.9,12.7,9.4,6.71
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,16,3,16,2.02,7.774277431011307e-06,28.0,12.2,8.9,6.66
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Does cognitive empathy exist?,court,29,64,1,64,5.81,3.0798714512795364e-05,110.9,39.6,29.1,6.84
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Does cognitive empathy exist?,court,29,64,2,64,5.8,3.062899971454968e-05,110.3,39.7,29.2,6.99
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Does cognitive empathy exist?,court,29,64,3,64,5.83,3.076676438059983e-05,110.8,37.6,27.4,6.59
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Generate a movie review,court,23,64,1,64,5.8,3.043562446428554e-05,109.6,37.9,27.3,6.61
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Generate a movie review,court,23,64,2,64,5.8,3.0366297697882296e-05,109.3,36.2,26.2,6.33
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Generate a movie review,court,23,64,3,64,5.81,3.080865175018588e-05,110.9,35.7,25.6,6.44
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Identify popular dishes in Mexico.,court,34,64,1,64,5.89,3.104170862100594e-05,111.8,38.3,27.9,6.62
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Identify popular dishes in Mexico.,court,34,64,2,64,5.87,3.107717197413472e-05,111.9,37.1,26.6,6.4
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Identify popular dishes in Mexico.,court,34,64,3,64,5.92,3.0965055985233016e-05,111.5,39.7,28.9,6.73
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,What is unique about a hyperbole?,court,33,64,1,64,5.91,3.1344286728788665e-05,112.8,36.2,26.2,6.27
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,What is unique about a hyperbole?,court,33,64,2,64,5.88,3.073740888526604e-05,110.7,36.7,26.4,6.41
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,What is unique about a hyperbole?,court,33,64,3,64,5.91,3.065127918887922e-05,110.3,38.9,28.5,6.64
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Write an emergency response plan,court,32,64,1,64,5.82,3.071895944784347e-05,110.6,37.2,26.7,6.58
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Write an emergency response plan,court,32,64,2,64,5.85,3.083581772444221e-05,111.0,36.3,26.3,6.44
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Write an emergency response plan,court,32,64,3,64,5.8,3.054569033632755e-05,110.0,38.4,27.9,6.76
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Generate a quiz about physics.,court,30,64,1,64,5.89,3.0958156747424574e-05,111.4,35.5,25.6,6.36
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Generate a quiz about physics.,court,30,64,2,64,5.91,3.112683264316016e-05,112.1,39.1,28.0,6.64
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Generate a quiz about physics.,court,30,64,3,64,5.92,3.12179921914877e-05,112.4,38.9,28.6,6.72
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Develop a metaphor for hope.,court,28,64,1,64,5.91,3.092009417302419e-05,111.3,37.6,27.0,6.48
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Develop a metaphor for hope.,court,28,64,2,64,5.87,3.120039576262553e-05,112.3,37.7,27.2,6.62
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Develop a metaphor for hope.,court,28,64,3,64,5.87,3.088034900627376e-05,111.2,38.0,27.5,6.66
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Summarize the poem ""Beat! Beat! Drums!""",court,39,64,1,64,5.94,3.1373745061031e-05,112.9,39.5,28.9,6.7
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Summarize the poem ""Beat! Beat! Drums!""",court,39,64,2,64,6.01,3.1555642818507224e-05,113.6,40.1,29.2,6.8
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Summarize the poem ""Beat! Beat! Drums!""",court,39,64,3,64,5.99,3.1669787321175836e-05,114.0,39.4,28.9,6.82
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Describe the primary colors.,court,28,64,1,64,5.8,3.0673913955156466e-05,110.4,39.1,28.4,6.86
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Describe the primary colors.,court,28,64,2,64,5.82,3.078251612144763e-05,110.8,37.4,27.1,6.76
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Describe the primary colors.,court,28,64,3,64,5.89,3.09025032527136e-05,111.2,37.9,27.5,6.57
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Name two first aid treatments for a cut.,court,40,64,1,64,5.88,3.1030893217061736e-05,111.7,37.0,26.5,6.39
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Name two first aid treatments for a cut.,court,40,64,2,64,5.93,3.088080092755283e-05,111.2,37.8,27.4,6.51
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Name two first aid treatments for a cut.,court,40,64,3,64,5.91,3.0998256750625145e-05,111.6,36.7,26.6,6.33
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Write one sentence about handwashing.,court,37,64,1,19,1.96,9.343301845389905e-06,33.6,12.4,9.0,6.41
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Write one sentence about handwashing.,court,37,64,2,19,1.93,9.43486096827919e-06,34.0,12.7,9.2,6.93
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Write one sentence about handwashing.,court,37,64,3,19,1.98,9.25440082380501e-06,33.3,11.8,8.4,6.48
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Who is Samantha Andrews?,court,24,64,1,64,5.79,3.0726200009014806e-05,110.6,36.8,26.7,6.59
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Who is Samantha Andrews?,court,24,64,2,64,5.83,3.036217098435851e-05,109.3,38.6,28.2,6.72
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Who is Samantha Andrews?,court,24,64,3,64,5.79,3.084596428339659e-05,111.0,38.4,27.8,6.67
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,What year did WW2 start?,court,24,64,1,64,5.86,3.09156546338696e-05,111.3,37.5,26.8,6.49
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,What year did WW2 start?,court,24,64,2,64,5.85,3.096326775185354e-05,111.5,37.6,27.1,6.64
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,What year did WW2 start?,court,24,64,3,64,5.95,3.0894386015583335e-05,111.2,39.0,28.3,6.61
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Give 10 features of the sun.,court,28,64,1,64,5.93,3.1013460649228326e-05,111.6,37.9,27.4,6.41
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Give 10 features of the sun.,court,28,64,2,64,5.86,3.089083478767106e-05,111.2,37.4,27.0,6.61
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Give 10 features of the sun.,court,28,64,3,64,5.92,3.091741004013819e-05,111.3,38.7,28.0,6.56
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Write a mock newspaper headline.,court,32,64,1,64,5.84,3.0723752234822274e-05,110.6,37.1,26.5,6.55
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Write a mock newspaper headline.,court,32,64,2,64,5.83,3.1032317653209465e-05,111.7,37.7,27.4,6.65
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Write a mock newspaper headline.,court,32,64,3,64,5.84,3.0946484411145336e-05,111.4,38.2,28.0,6.69
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,64,1,64,5.98,3.1430393693256166e-05,113.1,38.5,28.1,6.64
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,64,2,64,6.07,2.845485495463382e-05,102.4,39.6,29.1,6.71
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,64,3,64,5.99,3.143177103260813e-05,113.2,38.8,28.1,6.59
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,64,1,64,6.09,2.8464685286465168e-05,102.5,38.9,28.1,6.59
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,64,2,64,6.05,2.8509904846026358e-05,102.6,38.2,27.5,6.51
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,64,3,64,6.03,2.8486431446383026e-05,102.6,39.2,28.5,6.59
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,64,1,25,2.6,1.3798473637604267e-05,49.7,15.9,11.7,6.32
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,64,2,25,2.6,1.3940551890741014e-05,50.2,16.1,11.8,6.5
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,64,3,25,2.59,1.3966081672058713e-05,50.3,14.1,10.0,5.92
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,64,1,64,6.26,2.976320529276824e-05,107.1,39.2,28.4,6.29
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,64,2,64,6.21,2.929793655246918e-05,105.5,42.8,31.8,7.05
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,64,3,64,6.22,2.9585079962477715e-05,106.5,38.4,27.9,6.37
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,64,1,11,1.33,4.203352511283437e-06,15.1,7.9,5.8,6.92
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,64,2,11,1.33,4.180761137721563e-06,15.1,6.9,4.9,6.08
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,64,3,11,1.32,4.005235061468668e-06,14.4,7.6,5.6,6.62
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Construct a query that returns information about the Eiffel Tower.,moyen,66,64,1,43,4.13,1.850639919082459e-05,66.6,25.8,18.6,6.51
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Construct a query that returns information about the Eiffel Tower.,moyen,66,64,2,43,4.14,1.8773339135063624e-05,67.6,27.2,20.1,6.91
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,Construct a query that returns information about the Eiffel Tower.,moyen,66,64,3,43,4.11,1.8485022342054944e-05,66.5,28.0,20.7,7.06
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,64,1,64,6.21,2.9490582934246803e-05,106.2,41.4,30.3,6.79
Pi5,Qwen2.5-1.5B,Q4_K_M,4,8192,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,64,2,64,6.27,2.955020201463063e-05,106.4,38.5,27.8,6.21
