machine,modele,quantification,prompt,classe,n_caracteres,max_tokens,run,tokens,duree_s,energie_kWh,joules,joules_pmic,joules_pmic_cpu,w_moyen_pmic
Pi5,Qwen2.5-1.5B,Q8_0,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,16,3,16,3.05,6.480729420234466e-06,23.3,17.0,12.1,6.0
Pi5,Qwen2.5-1.5B,Q8_0,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,16,1,16,4.18,1.2873499340658664e-05,46.3,23.6,16.4,5.92
Pi5,Qwen2.5-1.5B,Q8_0,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,16,2,16,4.18,1.2426700199975437e-05,44.7,24.8,17.4,6.06
Pi5,Qwen2.5-1.5B,Q8_0,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,16,3,16,4.16,1.2088478513370245e-05,43.5,24.5,17.3,5.95
Pi5,Qwen2.5-1.5B,Q8_0,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,16,1,16,2.75,6.1335908311907835e-06,22.1,15.3,10.3,5.61
Pi5,Qwen2.5-1.5B,Q8_0,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,16,2,16,2.76,6.17133713772635e-06,22.2,15.2,10.4,5.57
Pi5,Qwen2.5-1.5B,Q8_0,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,16,3,16,2.76,6.152999862948456e-06,22.2,15.5,10.4,5.69
Pi5,Qwen2.5-1.5B,Q8_0,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,16,1,16,2.84,6.26264396957035e-06,22.5,15.8,10.9,5.8
Pi5,Qwen2.5-1.5B,Q8_0,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,16,2,16,2.85,6.303725390280708e-06,22.7,16.2,11.3,5.96
Pi5,Qwen2.5-1.5B,Q8_0,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,16,3,16,2.85,6.310414503476143e-06,22.7,15.4,10.6,5.66
Pi5,Qwen2.5-1.5B,Q8_0,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,16,1,16,2.85,6.322887934175278e-06,22.8,16.1,11.1,5.91
Pi5,Qwen2.5-1.5B,Q8_0,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,16,2,16,2.86,6.28818474016217e-06,22.6,15.2,10.2,5.56
Pi5,Qwen2.5-1.5B,Q8_0,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,16,3,16,2.86,6.323680339709062e-06,22.8,15.6,10.6,5.72
Pi5,Qwen2.5-1.5B,Q8_0,Does cognitive empathy exist?,court,29,64,1,64,8.53,1.665181162907734e-05,59.9,44.7,29.5,5.28
Pi5,Qwen2.5-1.5B,Q8_0,Does cognitive empathy exist?,court,29,64,2,64,8.52,1.6657801483138792e-05,60.0,45.6,30.2,5.43
Pi5,Qwen2.5-1.5B,Q8_0,Does cognitive empathy exist?,court,29,64,3,64,8.52,1.663895301565724e-05,59.9,45.2,29.8,5.35
Pi5,Qwen2.5-1.5B,Q8_0,Generate a movie review,court,23,64,1,64,8.44,1.630669580419184e-05,58.7,45.1,30.0,5.4
Pi5,Qwen2.5-1.5B,Q8_0,Generate a movie review,court,23,64,2,64,8.46,1.6482576177342317e-05,59.3,45.0,29.6,5.38
Pi5,Qwen2.5-1.5B,Q8_0,Generate a movie review,court,23,64,3,64,8.44,1.6337510526768528e-05,58.8,43.8,28.7,5.33
Pi5,Qwen2.5-1.5B,Q8_0,Identify popular dishes in Mexico.,court,34,64,1,64,8.7,1.733817141547596e-05,62.4,46.4,30.8,5.4
Pi5,Qwen2.5-1.5B,Q8_0,Identify popular dishes in Mexico.,court,34,64,2,64,8.67,1.7017237659767893e-05,61.3,45.5,30.1,5.38
Pi5,Qwen2.5-1.5B,Q8_0,Identify popular dishes in Mexico.,court,34,64,3,64,8.68,1.6899588278657723e-05,60.8,46.0,30.3,5.36
Pi5,Qwen2.5-1.5B,Q8_0,What is unique about a hyperbole?,court,33,64,1,64,8.53,1.666112025281021e-05,60.0,45.0,29.7,5.39
Pi5,Qwen2.5-1.5B,Q8_0,What is unique about a hyperbole?,court,33,64,2,64,8.55,1.6952044016710452e-05,61.0,45.3,30.0,5.41
Pi5,Qwen2.5-1.5B,Q8_0,What is unique about a hyperbole?,court,33,64,3,64,8.53,1.6730200833209378e-05,60.2,44.1,29.1,5.3
Pi5,Qwen2.5-1.5B,Q8_0,Write an emergency response plan,court,32,64,1,64,8.53,1.665858205501914e-05,60.0,44.4,29.2,5.31
Pi5,Qwen2.5-1.5B,Q8_0,Write an emergency response plan,court,32,64,2,64,8.51,1.66117706740845e-05,59.8,45.1,29.7,5.39
Pi5,Qwen2.5-1.5B,Q8_0,Write an emergency response plan,court,32,64,3,64,8.58,1.6723608736451582e-05,60.2,45.7,30.4,5.4
Pi5,Qwen2.5-1.5B,Q8_0,Generate a quiz about physics.,court,30,64,1,64,8.66,1.716689626703306e-05,61.8,46.5,30.7,5.41
Pi5,Qwen2.5-1.5B,Q8_0,Generate a quiz about physics.,court,30,64,2,64,8.61,1.6854138025448782e-05,60.7,46.2,30.7,5.38
Pi5,Qwen2.5-1.5B,Q8_0,Generate a quiz about physics.,court,30,64,3,64,8.62,1.6802565242725075e-05,60.5,46.9,31.3,5.46
Pi5,Qwen2.5-1.5B,Q8_0,Develop a metaphor for hope.,court,28,64,1,64,8.6,1.676301367433581e-05,60.3,45.6,30.2,5.4
Pi5,Qwen2.5-1.5B,Q8_0,Develop a metaphor for hope.,court,28,64,2,64,8.61,1.6782858180241218e-05,60.4,47.0,31.1,5.47
Pi5,Qwen2.5-1.5B,Q8_0,Develop a metaphor for hope.,court,28,64,3,64,8.66,1.6973371105079712e-05,61.1,46.4,30.8,5.41
Pi5,Qwen2.5-1.5B,Q8_0,"Summarize the poem ""Beat! Beat! Drums!""",court,39,64,1,64,8.7,1.7096436927322028e-05,61.5,46.8,31.2,5.45
Pi5,Qwen2.5-1.5B,Q8_0,"Summarize the poem ""Beat! Beat! Drums!""",court,39,64,2,64,8.76,1.7072171966561944e-05,61.5,46.4,30.6,5.4
Pi5,Qwen2.5-1.5B,Q8_0,"Summarize the poem ""Beat! Beat! Drums!""",court,39,64,3,64,8.68,1.688450659548498e-05,60.8,46.1,30.5,5.4
Pi5,Qwen2.5-1.5B,Q8_0,Describe the primary colors.,court,28,64,1,64,8.54,1.6715695791956384e-05,60.2,45.2,29.7,5.4
Pi5,Qwen2.5-1.5B,Q8_0,Describe the primary colors.,court,28,64,2,64,8.57,1.681649380275979e-05,60.5,45.2,29.9,5.4
Pi5,Qwen2.5-1.5B,Q8_0,Describe the primary colors.,court,28,64,3,64,8.62,1.695744413316523e-05,61.0,46.6,30.6,5.43
Pi5,Qwen2.5-1.5B,Q8_0,Name two first aid treatments for a cut.,court,40,64,1,64,8.66,1.688237112344625e-05,60.8,46.9,31.2,5.46
Pi5,Qwen2.5-1.5B,Q8_0,Name two first aid treatments for a cut.,court,40,64,2,64,8.62,1.6879463649467597e-05,60.8,46.3,30.6,5.4
Pi5,Qwen2.5-1.5B,Q8_0,Name two first aid treatments for a cut.,court,40,64,3,64,8.66,1.6896995423185864e-05,60.8,46.7,31.1,5.44
Pi5,Qwen2.5-1.5B,Q8_0,Write one sentence about handwashing.,court,37,64,1,16,2.52,5.743938588618569e-06,20.7,13.4,9.0,5.4
Pi5,Qwen2.5-1.5B,Q8_0,Write one sentence about handwashing.,court,37,64,2,16,2.52,5.725750619131778e-06,20.6,13.6,9.1,5.45
Pi5,Qwen2.5-1.5B,Q8_0,Write one sentence about handwashing.,court,37,64,3,16,2.51,5.721082689598851e-06,20.6,13.0,8.4,5.2
Pi5,Qwen2.5-1.5B,Q8_0,Who is Samantha Andrews?,court,24,64,1,64,8.52,1.6639689376762145e-05,59.9,44.9,29.9,5.37
Pi5,Qwen2.5-1.5B,Q8_0,Who is Samantha Andrews?,court,24,64,2,64,8.51,1.669891838668374e-05,60.1,45.1,29.6,5.33
Pi5,Qwen2.5-1.5B,Q8_0,Who is Samantha Andrews?,court,24,64,3,64,8.52,1.6677190761246842e-05,60.0,44.9,29.7,5.37
Pi5,Qwen2.5-1.5B,Q8_0,What year did WW2 start?,court,24,64,1,64,8.67,1.6981000453437552e-05,61.1,44.7,29.3,5.28
Pi5,Qwen2.5-1.5B,Q8_0,What year did WW2 start?,court,24,64,2,64,8.68,1.6904103011279885e-05,60.9,46.3,30.7,5.39
Pi5,Qwen2.5-1.5B,Q8_0,What year did WW2 start?,court,24,64,3,64,8.68,1.6867306092401005e-05,60.7,47.2,31.4,5.49
Pi5,Qwen2.5-1.5B,Q8_0,Give 10 features of the sun.,court,28,64,1,64,8.61,1.691055644643628e-05,60.9,46.5,30.9,5.41
Pi5,Qwen2.5-1.5B,Q8_0,Give 10 features of the sun.,court,28,64,2,64,8.61,1.6905273107076798e-05,60.9,47.1,31.4,5.48
Pi5,Qwen2.5-1.5B,Q8_0,Give 10 features of the sun.,court,28,64,3,64,8.61,1.6768228653063622e-05,60.4,46.2,30.5,5.39
Pi5,Qwen2.5-1.5B,Q8_0,Write a mock newspaper headline.,court,32,64,1,64,8.61,1.6778231603431984e-05,60.4,46.4,31.0,5.41
Pi5,Qwen2.5-1.5B,Q8_0,Write a mock newspaper headline.,court,32,64,2,64,8.62,1.6911599585303243e-05,60.9,46.8,30.9,5.45
Pi5,Qwen2.5-1.5B,Q8_0,Write a mock newspaper headline.,court,32,64,3,64,8.6,1.682102192342156e-05,60.6,46.1,30.8,5.45
Pi5,Qwen2.5-1.5B,Q8_0,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,64,1,64,8.72,1.7052793219446505e-05,61.4,45.7,30.4,5.39
Pi5,Qwen2.5-1.5B,Q8_0,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,64,2,64,8.73,1.7041177328528755e-05,61.3,46.4,30.7,5.4
Pi5,Qwen2.5-1.5B,Q8_0,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,64,3,64,8.74,1.7080659262372272e-05,61.5,46.7,31.2,5.45
Pi5,Qwen2.5-1.5B,Q8_0,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,64,1,64,8.81,1.7246353737681064e-05,62.1,47.5,31.8,5.49
Pi5,Qwen2.5-1.5B,Q8_0,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,64,2,64,8.8,1.7121767097650626e-05,61.6,47.3,31.4,5.44
Pi5,Qwen2.5-1.5B,Q8_0,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,64,3,64,8.84,1.7245519992623587e-05,62.1,47.6,31.9,5.48
Pi5,Qwen2.5-1.5B,Q8_0,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,64,1,25,3.88,8.162116273670966e-06,29.4,21.0,13.9,5.45
Pi5,Qwen2.5-1.5B,Q8_0,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,64,2,25,3.87,8.197360169836887e-06,29.5,20.5,13.5,5.32
Pi5,Qwen2.5-1.5B,Q8_0,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,64,3,25,3.87,8.164340301477676e-06,29.4,21.9,14.8,5.68
Pi5,Qwen2.5-1.5B,Q8_0,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,64,1,46,6.89,1.375240066582916e-05,49.5,37.4,25.0,5.52
Pi5,Qwen2.5-1.5B,Q8_0,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,64,2,46,6.89,1.3678512925855818e-05,49.2,37.9,25.4,5.59
Pi5,Qwen2.5-1.5B,Q8_0,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,64,3,46,6.91,1.3720455784629301e-05,49.4,37.3,25.0,5.5
Pi5,Qwen2.5-1.5B,Q8_0,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,64,1,11,2.03,4.407498669823256e-06,15.9,10.2,6.9,5.62
Pi5,Qwen2.5-1.5B,Q8_0,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,64,2,11,2.07,4.462890831782048e-06,16.1,10.5,7.0,5.14
Pi5,Qwen2.5-1.5B,Q8_0,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,64,3,11,2.03,4.415441796656614e-06,15.9,9.9,6.6,5.49
Pi5,Qwen2.5-1.5B,Q8_0,Construct a query that returns information about the Eiffel Tower.,moyen,66,64,1,13,2.13,4.566240182655236e-06,16.4,11.0,7.2,5.39
Pi5,Qwen2.5-1.5B,Q8_0,Construct a query that returns information about the Eiffel Tower.,moyen,66,64,2,13,2.13,4.547469344732618e-06,16.4,10.0,6.7,5.54
Pi5,Qwen2.5-1.5B,Q8_0,Construct a query that returns information about the Eiffel Tower.,moyen,66,64,3,13,2.13,4.5850337925542966e-06,16.5,11.0,7.3,5.43
Pi5,Qwen2.5-1.5B,Q8_0,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,64,1,64,9.14,1.7210162275417817e-05,62.0,49.7,33.2,5.49
Pi5,Qwen2.5-1.5B,Q8_0,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,64,2,64,9.14,1.7361881126995198e-05,62.5,49.0,32.7,5.5
Pi5,Qwen2.5-1.5B,Q8_0,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,64,3,64,9.12,1.7252974411519676e-05,62.1,49.6,33.2,5.49
Pi5,Qwen2.5-1.5B,Q8_0,"What are the different types of characters in the given play?
Macbeth",moyen,69,64,1,64,8.79,1.7164590208770644e-05,61.8,47.6,31.8,5.47
Pi5,Qwen2.5-1.5B,Q8_0,"What are the different types of characters in the given play?
Macbeth",moyen,69,64,2,64,8.76,1.710710672398122e-05,61.6,47.2,31.4,5.5
Pi5,Qwen2.5-1.5B,Q8_0,"What are the different types of characters in the given play?
Macbeth",moyen,69,64,3,64,8.78,1.7109297873566238e-05,61.6,46.9,31.1,5.46
Pi5,Qwen2.5-1.5B,Q8_0,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,64,1,64,8.98,1.7477597018567933e-05,62.9,48.0,32.0,5.46
Pi5,Qwen2.5-1.5B,Q8_0,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,64,2,64,8.97,1.741898200587061e-05,62.7,48.2,31.9,5.41
Pi5,Qwen2.5-1.5B,Q8_0,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,64,3,64,8.96,1.7421095367715666e-05,62.7,48.9,32.7,5.49
Pi5,Qwen2.5-1.5B,Q8_0,"Identify the most suitable adverb for the following sentence
She works",moyen,70,64,1,64,8.77,1.7107413188151327e-05,61.6,46.5,31.1,5.42
Pi5,Qwen2.5-1.5B,Q8_0,"Identify the most suitable adverb for the following sentence
She works",moyen,70,64,2,64,8.79,1.7173134246823036e-05,61.8,47.3,31.7,5.51
Pi5,Qwen2.5-1.5B,Q8_0,"Identify the most suitable adverb for the following sentence
She works",moyen,70,64,3,64,8.79,1.7262740969179695e-05,62.1,47.0,31.6,5.48
Pi5,Qwen2.5-1.5B,Q8_0,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,64,1,23,3.61,7.713988661530221e-06,27.8,18.8,12.6,5.54
Pi5,Qwen2.5-1.5B,Q8_0,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,64,2,23,3.64,7.782708139038118e-06,28.0,19.1,12.8,5.27
Pi5,Qwen2.5-1.5B,Q8_0,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,64,3,23,3.6,7.69752965617154e-06,27.7,19.2,12.8,5.48
Pi5,Qwen2.5-1.5B,Q8_0,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,64,1,64,8.78,1.71219867913351e-05,61.6,47.1,31.5,5.42
Pi5,Qwen2.5-1.5B,Q8_0,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,64,2,64,8.79,1.7108386918249575e-05,61.6,47.4,31.7,5.47
Pi5,Qwen2.5-1.5B,Q8_0,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,64,3,64,8.84,1.721885477314143e-05,62.0,48.0,31.8,5.45
Pi5,Qwen2.5-1.5B,Q8_0,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,64,1,64,8.84,1.7282526097630234e-05,62.2,47.8,31.9,5.44
Pi5,Qwen2.5-1.5B,Q8_0,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,64,2,64,8.85,1.7249771986104034e-05,62.1,47.4,31.5,5.46
Pi5,Qwen2.5-1.5B,Q8_0,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,64,3,64,8.86,1.7294512905679087e-05,62.3,48.1,32.2,5.47
Pi5,Qwen2.5-1.5B,Q8_0,Describe the concept of artificial intelligence in your own words.,moyen,66,64,1,64,8.76,1.702331868966266e-05,61.3,47.0,31.4,5.46
Pi5,Qwen2.5-1.5B,Q8_0,Describe the concept of artificial intelligence in your own words.,moyen,66,64,2,64,8.76,1.7023183384847624e-05,61.3,47.5,31.3,5.47
Pi5,Qwen2.5-1.5B,Q8_0,Describe the concept of artificial intelligence in your own words.,moyen,66,64,3,64,8.77,1.716918238205756e-05,61.8,46.7,31.2,5.46
Pi5,Qwen2.5-1.5B,Q8_0,Follow the given example and create a poem about a passionate sunset.,moyen,69,64,1,64,8.69,1.694543769867614e-05,61.0,47.4,31.6,5.52
Pi5,Qwen2.5-1.5B,Q8_0,Follow the given example and create a poem about a passionate sunset.,moyen,69,64,2,64,8.72,1.7088284860000974e-05,61.5,47.0,31.1,5.4
Pi5,Qwen2.5-1.5B,Q8_0,Follow the given example and create a poem about a passionate sunset.,moyen,69,64,3,64,8.71,1.7029516748840897e-05,61.3,46.7,31.0,5.44
Pi5,Qwen2.5-1.5B,Q8_0,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,64,1,64,9.17,1.7289699737543546e-05,62.2,49.8,33.5,5.51
Pi5,Qwen2.5-1.5B,Q8_0,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,64,2,64,9.16,1.7390992386963395e-05,62.6,49.4,32.7,5.46
Pi5,Qwen2.5-1.5B,Q8_0,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,64,3,64,9.17,1.7524967157427408e-05,63.1,50.1,33.5,5.54
Pi5,Qwen2.5-1.5B,Q8_0,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,64,1,64,9.48,1.9240505731546626e-05,69.3,51.5,34.7,5.55
Pi5,Qwen2.5-1.5B,Q8_0,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,64,2,64,9.49,1.9399061112803235e-05,69.8,51.7,34.6,5.51
Pi5,Qwen2.5-1.5B,Q8_0,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,64,3,64,9.49,1.923448774924724e-05,69.2,52.5,35.4,5.59
Pi5,Qwen2.5-1.5B,Q8_0,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,64,1,64,9.0,1.757725311556622e-05,63.3,49.4,33.2,5.54
Pi5,Qwen2.5-1.5B,Q8_0,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,64,2,64,8.96,1.7344674262731025e-05,62.4,49.4,33.0,5.53
Pi5,Qwen2.5-1.5B,Q8_0,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,64,3,64,9.75,2.6226148409754283e-05,94.4,52.3,34.3,5.47
Pi5,Qwen2.5-1.5B,Q8_0,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,64,1,64,9.4,1.8512546948072192e-05,66.6,52.2,35.3,5.57
Pi5,Qwen2.5-1.5B,Q8_0,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,64,2,64,9.41,1.836524938150313e-05,66.1,52.1,35.4,5.62
Pi5,Qwen2.5-1.5B,Q8_0,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,64,3,64,9.4,1.8397234514753967e-05,66.2,52.1,35.2,5.62
Pi5,Qwen2.5-1.5B,Q8_0,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,64,1,64,9.2,1.7514833226720282e-05,63.1,49.6,33.1,5.48
Pi5,Qwen2.5-1.5B,Q8_0,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,64,2,64,9.16,1.7216592436251518e-05,62.0,49.3,33.0,5.47
Pi5,Qwen2.5-1.5B,Q8_0,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,64,3,64,9.23,1.7446365779202915e-05,62.8,50.6,34.1,5.59
Pi5,Qwen2.5-1.5B,Q8_0,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,64,1,64,9.11,1.7374291841078214e-05,62.5,49.9,33.5,5.52
Pi5,Qwen2.5-1.5B,Q8_0,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,64,2,64,9.04,1.7155136403554427e-05,61.8,49.9,33.3,5.6
Pi5,Qwen2.5-1.5B,Q8_0,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,64,3,64,9.05,1.705929320283276e-05,61.4,49.0,32.3,5.43
Pi5,Qwen2.5-1.5B,Q8_0,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,64,1,64,8.98,1.7470113977656493e-05,62.9,48.5,32.6,5.5
Pi5,Qwen2.5-1.5B,Q8_0,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,64,2,64,8.99,1.740730113745256e-05,62.7,47.4,31.4,5.4
Pi5,Qwen2.5-1.5B,Q8_0,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,64,3,64,8.98,1.7446036018763027e-05,62.8,48.3,32.3,5.5
Pi5,Qwen2.5-1.5B,Q8_0,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,64,1,64,9.31,1.7773904627625485e-05,64.0,51.5,34.7,5.55
Pi5,Qwen2.5-1.5B,Q8_0,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,64,2,64,9.32,1.7812523407412543e-05,64.1,50.3,33.7,5.5
Pi5,Qwen2.5-1.5B,Q8_0,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,64,3,64,9.31,1.7738245678514003e-05,63.9,50.8,33.9,5.49
Pi5,Qwen2.5-1.5B,Q8_0,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,64,1,64,9.32,1.773011758627373e-05,63.8,50.6,34.1,5.53
Pi5,Qwen2.5-1.5B,Q8_0,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,64,2,64,9.32,1.7851607135446328e-05,64.3,51.4,34.4,5.54
Pi5,Qwen2.5-1.5B,Q8_0,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,64,3,64,9.32,1.787618761992395e-05,64.4,50.8,33.7,5.47
Pi5,Qwen2.5-1.5B,Q8_0,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,64,1,64,9.32,1.78763178628e-05,64.4,49.8,33.3,5.45
Pi5,Qwen2.5-1.5B,Q8_0,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,64,2,64,9.32,1.7803355820693008e-05,64.1,51.1,34.1,5.52
Pi5,Qwen2.5-1.5B,Q8_0,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,64,3,64,9.32,1.777829771804869e-05,64.0,50.5,33.9,5.52
Pi5,Qwen2.5-1.5B,Q8_0,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,64,1,64,9.35,1.8021894090536622e-05,64.9,50.4,33.9,5.51
Pi5,Qwen2.5-1.5B,Q8_0,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,64,2,64,9.35,1.7971593540645772e-05,64.7,51.3,34.6,5.6
Pi5,Qwen2.5-1.5B,Q8_0,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,64,3,64,9.37,1.808467048668652e-05,65.1,51.8,35.2,5.59
Pi5,Qwen2.5-1.5B,Q8_0,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,64,1,64,10.45,2.4080126777458347e-05,86.7,58.1,39.0,5.58
Pi5,Qwen2.5-1.5B,Q8_0,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,64,2,64,10.49,2.4179896626668572e-05,87.0,59.1,39.9,5.67
